Date,Measurement tool,Site,1,2,3,4,5,6,7,8,9,Max Etch Rate,Min Etch Rate,Etch Rate (A/Min),"%
STDEV",% Uni,Result, Employee Code,Lot ID,Remarks,LSL,USL,LCL,UCL,% Uni USL,% Uni UCL
12/28/2018,MTOP1,Pre,28813.54,28782.98,28782.6,28774.4,28778.65,28819.02,28779.05,28769.84,28880.28,11685.3,10756.41,11264.25333,290.2427888,2.576671354,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25228.07,25090.93,25102.63,24991.16,24883.55,24937.55,25024.11,25015.63,25113.97,,,,,,,,,,,,,,,
,,ER(Å/Min),10756.41,11076.15,11039.91,11349.72,11685.3,11644.41,11264.82,11262.63,11298.93,,,,,,,,,,,,,,,
01-01-19,MTOP1,Pre,28963,28740,28726,28737,28919,28935,28737,28737,28930,11040,10017,10649.66667,310.3675241,2.914340268,Pass,1340,Q19010013.F1,,10000,15600,8090,12070,6,6
,,Post,25283,25115,25239,25265,25580,25377,25173,25142,25301,,,,,,,,,,,,,,,
,,ER(Å/Min),11040,10875,10461,10416,10017,10674,10692,10785,10887,,,,,,,,,,,,,,,
01-11-19,MTOP1,Pre,28944.53,28875.87,28887.46,28856.95,28925.29,28939.09,28862.45,28858.56,28911.77,11704.56,10644.72,11361.07,314.9385794,2.772085546,Pass,1340,Q19020020.F1,,10000,15600,8090,12070,6,6
,,Post,25396.29,25142.39,25133.05,25006.73,25023.77,25068.47,25029.07,25042.55,25136.44,,,,,,,,,,,,,,,
,,ER(Å/Min),10644.72,11200.44,11263.23,11550.66,11704.56,11611.86,11500.14,11448.03,11325.99,,,,,,,,,,,,,,,
01/16/2019,MTOP1,Pre,28937.34,28859.14,28868.88,28861.26,28931.91,28898.66,28849.48,28861.61,28926.7,11142.18,10281.81,10869.33333,254.524007,2.34167082,Pass,1159,Q19030064.F1,,10000,15600,8090,12070,6,6
,,Post,25510.07,25284.21,25276.42,25178.74,25217.85,25238,25210.28,25202.11,25269.3,,,,,,,,,,,,,,,
,,ER(Å/Min),10281.81,10724.79,10777.38,11047.56,11142.18,10981.98,10917.6,10978.5,10972.2,,,,,,,,,,,,,,,
01/22/2019,MTOP1,Pre,29420.41,29355.7,29403.49,29367.61,29431.58,29402.99,29355.5,29342.06,29403.28,12519.36,11684.13,12230.28667,241.624323,1.975622727,Pass,1159,Q19040028.F1,,10000,15600,8090,12070,6,6
,,Post,25525.7,25319.08,25351.39,25237.67,25258.46,25264,25257.48,25258.1,25319.88,,,,,,,,,,,,,,,
,,ER(Å/Min),11684.13,12109.86,12156.3,12389.82,12519.36,12416.97,12294.06,12251.88,12250.2,,,,,,,,,,,,,,,
01/28/2019,MTOP1,Pre,29261.98,29196.13,29222.65,29213.25,29292.89,29232.5,29214.44,29180.03,29254.56,11886.66,10915.92,11504.29,278.5431934,2.421211508,Pass,1159,Q19050015.F1,,10000,15600,8090,12070,6,6
,,Post,25623.34,25416.54,25433.73,25314.58,25330.67,25340.67,25339.4,25333.57,25423.06,,,,,,,,,,,,,,,
,,ER(Å/Min),10915.92,11338.77,11366.76,11696.01,11886.66,11675.49,11625.12,11539.38,11494.5,,,,,,,,,,,,,,,
02-01-19,MTOP1,Pre,29197.18,29122.95,29166.56,29134.93,29225.17,29177.76,29123.97,29120.95,29188.6,11665.11,10607.49,11281.65,306.0580621,2.712883861,Pass,1335,Q19050099.F1,,10000,15600,8090,12070,6,6
,,Post,25308.81,25302.6,25431.43,25435.99,25689.34,25422.72,25358.43,25315.17,25348.63,,,,,,,,,,,,,,,
,,ER(Å/Min),11665.11,11461.05,11205.39,11096.82,10607.49,11265.12,11296.62,11417.34,11519.91,,,,,,,,,,,,,,,
02-05-19,MTOP1,Pre,29136.26,29053.63,29041.03,29030.4,29098.29,29116.93,29027.81,29053.69,29145.67,11776.98,10923.87,11550.24667,252.1682036,2.183227864,Pass,1159,Q19060052.F1,,10000,15600,8090,12070,6,6
,,Post,25494.97,25229.97,25195.65,25129.2,25172.63,25226.71,25158.8,25161.56,25283.48,,,,,,,,,,,,,,,
,,ER(Å/Min),10923.87,11470.98,11536.14,11703.6,11776.98,11670.66,11607.03,11676.39,11586.57,,,,,,,,,,,,,,,
02-08-19,MTOP1,Pre,29167.5,29080.55,29109.61,29133.47,29229.98,29189.23,29106.69,29106.89,29217.56,11440.02,10741.62,11238.96333,223.1506278,1.985508994,Pass,1335,,,10000,15600,8090,12070,6,6
,,Post,25586.96,25399.11,25384.44,25329.42,25416.64,25417.65,25337.38,25324.78,25428.21,,,,,,,,,,,,,,,
,,ER(Å/Min),10741.62,11044.32,11175.51,11412.15,11440.02,11314.74,11307.93,11346.33,11368.05,,,,,,,,,,,,,,,
02-12-19,MTOP1,Pre,29127.21,29052.55,29056.63,29056.7,29146.82,29137.77,29040.88,29057.82,29151.52,11939.61,11294.82,11773.85333,191.5123211,1.626590002,Pass,121,Q19070062.F1,,10000,15600,8090,12070,6,6
,,Post,25362.27,25134.05,25142.83,25082.6,25203.01,25205.51,25095.71,25077.95,25202.41,,,,,,,,,,,,,,,
,,ER(Å/Min),11294.82,11755.5,11741.4,11922.3,11831.43,11796.78,11835.51,11939.61,11847.33,,,,,,,,,,,,,,,
02/18/2019,MTOP1,Pre,29071.7,28997.53,29025.22,28992.49,29060.84,29061.03,28999.26,28987.38,29067.11,10970.52,10497.51,10838.47,151.214384,1.395163561,Pass,1159,Q19080018.F1,,10000,15600,8090,12070,6,6
,,Post,25572.53,25404.54,25452.06,25363.55,25418.08,25404.19,25364.34,25343.64,25424.22,,,,,,,,,,,,,,,
,,ER(Å/Min),10497.51,10778.97,10719.48,10886.82,10928.28,10970.52,10904.76,10931.22,10928.67,,,,,,,,,,,,,,,
02/21/2019,MTOP1,Pre,29124.01,29065.97,29123.22,29071.63,29118.44,29119.1,29070.52,29059.7,29115.57,12386.7,11608.95,12156.14333,232.8569837,1.915549836,Pass,1159,Q19080116.F1,,10000,15600,8090,12070,6,6
,,Post,25254.36,25048.11,25103.8,24965.99,24989.54,25022.98,24991.35,24976.54,25047.06,,,,,,,,,,,,,,,
,,ER(Å/Min),11608.95,12053.58,12058.26,12316.92,12386.7,12288.36,12237.51,12249.48,12205.53,,,,,,,,,,,,,,,
02/25/2019,MTOP1,Pre,29083.36,29036.89,29069.67,29041.73,29095.62,29114.27,29040.26,29030.8,29086.68,11734.2,10964.19,11509.09667,230.9218193,2.006428706,Pass,1335/1159,Q19090027.F1,,10000,15600,8090,12070,6,6
,,Post,25428.63,25239.96,25260.01,25156.91,25184.22,25237.47,25186.82,25162.76,25215.21,,,,,,,,,,,,,,,
,,ER(Å/Min),10964.19,11390.79,11428.98,11654.46,11734.2,11630.4,11560.32,11604.12,11614.41,,,,,,,,,,,,,,,
02/28/2019,MTOP1,Pre,29108.8,29017.08,29025.31,29020.82,29108.05,29068.16,29002.3,29026.1,29109.91,11905.29,11063.88,11679.00667,259.7523264,2.224096053,Pass,121/1335,Q19090086.F1,,10000,15600,8090,12070,6,6
,,Post,25420.84,25148.66,25165.38,25052.39,25153.43,25177.78,25087.02,25062.39,25181.62,,,,,,,,,,,,,,,
,,ER(Å/Min),11063.88,11605.26,11579.79,11905.29,11863.86,11671.14,11745.84,11891.13,11784.87,,,,,,,,,,,,,,,
03-04-19,MTOP1,Pre,29027.54,28943.19,28990.97,28923.6,28973.83,28971.1,28915.96,28930.46,29022.47,12219.9,11346.03,12022.39333,271.2364025,2.256093233,Pass,1159,Q19100017.F1,,10000,15600,8090,12070,6,6
,,Post,25245.53,24970.7,24993.66,24857.7,24900.53,24920.81,24881.19,24882.86,24978.96,,,,,,,,,,,,,,,
,,ER(Å/Min),11346.03,11917.47,11991.93,12197.7,12219.9,12150.87,12104.31,12142.8,12130.53,,,,,,,,,,,,,,,
03-07-19,MTOP1,Pre,29005.87,28942.63,28969.8,28927.48,28998.03,28973.9,28935.37,28922.15,29011.54,12579.48,11602.92,12338.94333,294.9612565,2.390490406,Pass,1340/121,,,10000,15600,8090,12070,6,6
,,Post,25138.23,24857.22,24853.55,24745.71,24804.87,24815.34,24780.56,24772.15,24902.31,,,,,,,,,,,,,,,
,,ER(Å/Min),11602.92,12256.23,12348.75,12545.31,12579.48,12475.68,12464.43,12450,12327.69,,,,,,,,,,,,,,,
03-11-19,MTOP1,Pre,29034.64,28947.68,28930.86,28946.68,29072,29094.24,28931.51,28936.13,29045.62,12153.72,11527.14,11928.41667,195.6009671,1.639789861,Pass,74,,,10000,15600,8090,12070,6,6
,,Post,25192.26,25013.49,25000.61,24907.08,25020.76,25109.86,24944.65,24914.75,25050.65,,,,,,,,,,,,,,,
,,ER(Å/Min),11527.14,11802.57,11790.75,12118.8,12153.72,11953.14,11960.58,12064.14,11984.91,,,,,,,,,,,,,,,
03-12-19,MTOP1,Pre,29496,29227,29318,29267,29541,29506,29292,29315,29506,12171,11295,11798.33333,241.5595165,2.047403728,Pass,74,,,10000,15600,8090,12070,6,6
,,Post,25521,25347,25368,25359,25776,25557,25309,25258,25578,,,,,,,,,,,,,,,
,,ER(Å/Min),11925,11640,11850,11724,11295,11847,11949,12171,11784,,,,,,,,,,,,,,,
03/14/2019,MTOP1,Pre,28995.95,28905.85,28897.19,28908.67,29010.57,28996.81,28905.1,28888.33,28976.72,12236.91,11743.17,12086.59667,180.6767485,1.494852137,Pass,121,Q19110108.F1,,10000,15600,8090,12070,6,6
,,Post,24934.07,24826.88,24947.35,24831.96,24939.88,25082.42,24877.87,24818.49,24966.48,,,,,,,,,,,,,,,
,,ER(Å/Min),12185.64,12236.91,11849.52,12230.13,12212.07,11743.17,12081.69,12209.52,12030.72,,,,,,,,,,,,,,,
03/18/2019,MTOP1,Pre,28921.75,28850.64,28886.51,28859.98,28942.84,28938.09,28852.39,28842.29,28957.11,12072.93,11520.99,11903.59,171.3531235,1.439507943,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25081.42,24900.07,24967.21,24835.67,24954.51,24942.55,24854.97,24835.38,24969.05,,,,,,,,,,,,,,,
,,ER(Å/Min),11520.99,11851.71,11757.9,12072.93,11964.99,11986.62,11992.26,12020.73,11964.18,,,,,,,,,,,,,,,
03/22/2019,MTOP1,Pre,28927.79,28855.21,28904.27,28859.39,28949.6,28897.06,28842.86,28849.59,28933.89,11896.95,11356.29,11745.63333,168.9268609,1.438209896,Pass,1428,,,10000,15600,8090,12070,6,6
,,Post,25142.36,24952.74,25023.92,24893.74,25011.69,24983.23,24906.18,24885.92,24982.98,,,,,,,,,,,,,,,
,,ER(Å/Min),11356.29,11707.41,11641.05,11896.95,11813.73,11741.49,11810.04,11891.01,11852.73,,,,,,,,,,,,,,,
03/25/2019,MTOP1,Pre,28915.47,28843.82,28873.88,28843.98,28915.08,28891.63,28834.96,28837.29,28917.08,11818.32,11410.74,11693.29,131.2412226,1.122363531,Pass,74,,,10000,15600,8090,12070,6,6
,,Post,25111.89,24956.21,25015.25,24908.02,25010.67,24991.84,24914.88,24897.85,24986.71,,,,,,,,,,,,,,,
,,ER(Å/Min),11410.74,11662.83,11575.89,11807.88,11713.23,11699.37,11760.24,11818.32,11791.11,,,,,,,,,,,,,,,
03/28/2019,MTOP1,Pre,28876.04,28816.91,28867.72,28824.28,28907.44,28859.59,28815.17,28818.5,28923.82,11854.56,11288.37,11652.59333,172.0038559,1.476099363,Pass,121,,,10000,15600,8090,12070,6,6
,,Post,25113.25,24940.07,25022.58,24902.17,25030.69,24985.36,24909.05,24876.22,24972.3,,,,,,,,,,,,,,,
,,ER(Å/Min),11288.37,11630.52,11535.42,11766.33,11630.25,11622.69,11718.36,11826.84,11854.56,,,,,,,,,,,,,,,
04-02-19,MTOP1,Pre,28887.18,28805.48,28814.07,28788.06,28875.27,28886.89,28788.58,28776.64,28881.14,11767.59,11309.46,11617.66667,144.582174,1.244502689,Pass,1428,Q19140021.F1,,10000,15600,8090,12070,6,6
,,Post,25117.36,24953.63,24983.38,24865.53,24971.93,25008.72,24903.64,24870.14,24975.98,,,,,,,,,,,,,,,
,,ER(Å/Min),11309.46,11555.55,11492.07,11767.59,11710.02,11634.51,11654.82,11719.5,11715.48,,,,,,,,,,,,,,,
04-07-19,MTOP1,Pre,29630,29415,29409,29414,29578,29584,29398,29403,29581,12180,11535,11969,201.8155098,1.686151807,Pass,1335,Q19150002.F1,,10000,15600,8090,12070,6,6
,,Post,25635,25355,25432,25411,25733,25549,25358,25377,25655,,,,,,,,,,,,,,,
,,ER(Å/Min),11985,12180,11931,12009,11535,12105,12120,12078,11778,,,,,,,,,,,,,,,
04-11-19,MTOP1,Pre,29388.13,29290.11,29305.06,29294.35,29382.65,29358.32,29287.52,29300,29409.26,12621.54,12152.13,12473.35333,150.3096487,1.205046027,Pass,121,Q19150109.F1,,10000,15600,8090,12070,6,6
,,Post,25232.2,25082.93,25182.46,25137.78,25331.94,25164.98,25084.95,25106.64,25271.46,,,,,,,,,,,,,,,
,,ER(Å/Min),12467.79,12621.54,12367.8,12469.71,12152.13,12580.02,12607.71,12580.08,12413.4,,,,,,,,,,,,,,,
04/15/2019,MTOP1,Pre,29284.51,29222.56,29242.03,29233.68,29344.16,29306.11,29215.42,29223.04,29359.28,11871.66,11306.4,11688.16667,172.2728954,1.473908614,Pass,121,Q19160028.F1,,10000,15600,8090,12070,6,6
,,Post,25515.71,25337.6,25374.31,25285.82,25386.94,25420.88,25308.84,25276.01,25460.18,,,,,,,,,,,,,,,
,,ER(Å/Min),11306.4,11654.88,11603.16,11843.58,11871.66,11655.69,11719.74,11841.09,11697.3,,,,,,,,,,,,,,,
04/22/2019,MTOP1,Pre,29356,29451,29270,29253,29252,29450,29452,29274,29489,12612,11445,11948.33333,445.8604042,3.731569849,Pass,74,Q19170017.F1,,10000,15600,8090,12070,6,6
,,Post,25448,25247,25292,25193,25437,25622,25272,25236,25655,,,,,,,,,,,,,,,
,,ER(Å/Min),11724,12612,11934,12180,11445,11484,12540,12114,11502,,,,,,,,,,,,,,,
04/26/2019,MTOP1,Pre,29256.95,29145.49,29179.87,29140.3,29228.77,29244.84,29150.17,29155.14,29244.85,11524.35,10992.36,11356.90333,161.7388097,1.424145341,Pass,1159,Q191700132.F1,,10000,15600,8090,12070,6,6
,,Post,25592.83,25383.69,25425.46,25322.21,25436.95,25447.81,25336.47,25313.69,25416.56,,,,,,,,,,,,,,,
,,ER(Å/Min),10992.36,11285.4,11263.23,11454.27,11375.46,11391.09,11441.1,11524.35,11484.87,,,,,,,,,,,,,,,
04/30/2019,MTOP1,Pre,29342,29148,29126,29151,29343,29358,29163,29152,29347,12717,11850,12462.33333,272.1474784,2.183760225,Pass,1340,Q19180057.F1,,10000,15600,8090,12070,6,6
,,Post,25152,24910,24983,24937,25255,25408,24986,24913,25199,,,,,,,,,,,,,,,
,,ER(Å/Min),12570,12714,12429,12642,12264,11850,12531,12717,12444,,,,,,,,,,,,,,,
05-06-19,MTOP1,Pre,29292.78,29191.32,29159.11,29155.42,29263.56,29279.06,29158.47,29169.16,29226.99,10575.18,10113.99,10353.18333,167.913769,1.621856424,Pass,1428,,,10000,15600,8090,12070,6,6
,,Post,25774.22,25743.79,25787.78,25758.15,25852.07,25754,25741.5,25701.43,25723.38,,,,,,,,,,,,,,,
,,ER(Å/Min),10555.68,10342.59,10113.99,10191.81,10234.47,10575.18,10250.91,10403.19,10510.83,,,,,,,,,,,,,,,
05-11-19,MTOP1,Pre,29208.69,29103.87,29123.46,29108.4,29207.73,29169.57,29077.72,29115.22,29226.26,10844.79,10088.31,10424.88333,219.0062606,2.100802988,Pass,1534,,,10000,15600,8090,12070,6,6
,,Post,25676.91,25635.48,25760.69,25686.86,25760.62,25653.96,25645.99,25634.43,25611.33,,,,,,,,,,,,,,,
,,ER(Å/Min),10595.34,10405.17,10088.31,10264.62,10341.33,10546.83,10295.19,10442.37,10844.79,,,,,,,,,,,,,,,
05/15/2019,MTOP1,Pre,29247.1,29129.55,29146.33,29118,29198.88,29212.95,29114.3,29123.49,29202.57,11304.12,10647.93,10953.29667,244.1726195,2.229215796,Pass,121/1340,,,10000,15600,8090,12070,6,6
,,Post,25697.79,25551.25,25590.48,25436.02,25441.48,25444.91,25446.74,25504.88,25519.73,,,,,,,,,,,,,,,
,,ER(Å/Min),10647.93,10734.9,10667.55,11045.94,11272.2,11304.12,11002.68,10855.83,11048.52,,,,,,,,,,,,,,,
05/20/2019,MTOP1,Pre,29477.17,29354.79,29381.75,29353.23,29483.31,29491.79,29346.17,29329.7,29433.1,13204.65,12353.58,12706.08333,272.5037736,2.144671702,Pass,1335,Q19210020.F1,,10000,15600,8090,12070,6,6
,,Post,25359.31,25191.05,25209.89,25104.21,25138.12,25090.24,25086.66,25143.85,25209.43,,,,,,,,,,,,,,,
,,ER(Å/Min),12353.58,12491.22,12515.58,12747.06,13035.57,13204.65,12778.53,12557.55,12671.01,,,,,,,,,,,,,,,
05/20/2019,MTOP1,Pre,29477.17,29354.79,29381.75,29353.23,29483.31,29491.79,29346.17,29329.7,29433.1,13204.65,12353.58,12706.08333,272.5037736,2.144671702,Pass,1335,,,10000,15600,8090,12070,6,6
,,Post,25359.31,25191.05,25209.89,25104.21,25138.12,25090.24,25086.66,25143.85,25209.43,,,,,,,,,,,,,,,
,,ER(Å/Min),12353.58,12491.22,12515.58,12747.06,13035.57,13204.65,12778.53,12557.55,12671.01,,,,,,,,,,,,,,,
05/24/2019,MTOP1,Pre,29505,29354,29377,29332,29432,29465,29324,29341,29444,16233,15141,15714,364.9780815,2.322630021,Fail,1340,,,10000,15600,8090,12070,6,6
,,Post,24188,24061,24330,24083,24281,24338,24151,23967,24033,,,,,,,,,,,,,,,
,,ER(Å/Min),15951,15879,15141,15747,15453,15381,15519,16122,16233,,,,,,,,,,,,,,,
05/24/2019,MTOP1,Pre,29413.58,29262.45,29257.88,29266.08,29392.13,29353.02,29246.2,29264.36,29397.62,13315.8,12446.73,12856.41333,299.4414806,2.32912145,Pass,1340,Q19210111.F1,,10000,15600,8090,12070,6,6
,,Post,25264.67,25061.98,25077.73,24927.84,24978.74,25078.68,24960.47,24974.95,24959.02,,,,,,,,,,,,,,,
,,ER(Å/Min),12446.73,12601.41,12540.45,13014.72,13240.17,12823.02,12857.19,12868.23,13315.8,,,,,,,,,,,,,,,
05/28/2019,MTOP1,Pre,29362.97,29265.38,29303.63,29259.6,29394.52,29370.09,29260.9,29269.39,29403.66,12501.87,11816.49,12158.55,260.6447626,2.143715842,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25424.14,25293.32,25362.95,25176.44,25227.23,25270.9,25190.03,25226.77,25242.71,,,,,,,,,,,,,,,
,,ER(Å/Min),11816.49,11916.18,11822.04,12249.48,12501.87,12297.57,12212.61,12127.86,12482.85,,,,,,,,,,,,,,,
06-01-19,MTOP1,Pre,29382.23,29249,29261.81,29228.21,29319.1,29336.7,29205.26,29243.43,29344.96,12634.05,11976.27,12318.53,245.2824988,1.991166956,Pass,121,Q19220109.F1,,10000,15600,8090,12070,6,6
,,Post,25193.23,25110.09,25266.96,25174.88,25327.01,25197.68,25136.24,25075.41,25133.61,,,,,,,,,,,,,,,
,,ER(Å/Min),12567,12416.73,11984.55,12159.99,11976.27,12417.06,12207.06,12504.06,12634.05,,,,,,,,,,,,,,,
06-06-19,MTOP1,Pre,29362.76,29219.42,29240.97,29217.26,29321.28,29360.95,29210.98,29208.09,29305.64,12176.34,11562.24,11908.18333,225.1403618,1.89063567,Pass,64,Q19230065.F1,,10000,15600,8090,12070,6,6
,,Post,25331.63,25233.6,25386.89,25312.4,25434.67,25302.17,25260.37,25212.04,25249.03,,,,,,,,,,,,,,,
,,ER(Å/Min),12093.39,11957.46,11562.24,11714.58,11659.83,12176.34,11851.83,11988.15,12169.83,,,,,,,,,,,,,,,
06-10-19,MTOP1,Pre,29354.75,29200.82,29209.83,29201.27,29293.08,29335.05,29201.61,29190.64,29298.82,11611.83,11081.73,11421.23,193.6292853,1.695345294,Pass,1428,Q19240019.F1,,10000,15600,8090,12070,6,6
,,Post,25660.84,25439.87,25481.62,25359.74,25436.38,25480.12,25347.84,25387.56,25428.21,,,,,,,,,,,,,,,
,,ER(Å/Min),11081.73,11282.85,11184.63,11524.59,11570.1,11564.79,11561.31,11409.24,11611.83,,,,,,,,,,,,,,,
06/14/2019,MTOP1,Pre,29222.78,29117.38,29146.38,29117.96,29238.51,29256.36,29107.47,29095.57,29208.58,14861.34,13738.71,14516.21667,344.0081995,2.369819957,Pass,1428,Q19240107.F1,,10000,15600,8090,12070,6,6
,,Post,24643.21,24343.15,24292.51,24164.18,24294.91,24407.58,24173.51,24258.16,24385.13,,,,,,,,,,,,,,,
,,ER(Å/Min),13738.71,14322.69,14561.61,14861.34,14830.8,14546.34,14801.88,14512.23,14470.35,,,,,,,,,,,,,,,
06/18/2019,MTOP1,Pre,29237.18,29110.3,29093.33,29080.93,29198.07,29271.03,29105.17,29084.81,29170.77,12047.94,11452.5,11821.60333,181.0055371,1.531142028,Pass,1335,,,10000,15600,8090,12070,6,6
,,Post,25358.55,25128.87,25138.49,25108.78,25276.96,25453.53,25156.25,25068.83,25196.52,,,,,,,,,,,,,,,
,,ER(Å/Min),11635.89,11944.29,11864.52,11916.45,11763.33,11452.5,11846.76,12047.94,11922.75,,,,,,,,,,,,,,,
06/23/2019,MTOP1,Pre,29180.86,29151.38,29130.96,29159.86,29259.87,29177.23,29182.49,29123.03,29219.25,13838.79,12293.1,13101.40667,458.1207341,3.496729365,Pass,74,Q19260001.F1,,10000,15600,8090,12070,6,6
,,Post,25083.16,24867.46,24887.94,24763.27,24752.52,24824.35,24715.81,24779.88,24606.32,,,,,,,,,,,,,,,
,,ER(Å/Min),12293.1,12851.76,12729.06,13189.77,13522.05,13058.64,13400.04,13029.45,13838.79,,,,,,,,,,,,,,,
06/27/2019,MTOP1,Pre,29001.3,28892.92,28919.63,28889.38,29028.35,29027.55,28890.66,28875.01,29013.82,11220.3,10663.05,11006.02333,176.5051977,1.603714551,Pass,1340,Q19260098.F1,,10000,15600,8090,12070,6,6
,,Post,25261.2,25183.65,25296.13,25252.66,25474,25333.58,25249.87,25161.46,25308,,,,,,,,,,,,,,,
,,ER(Å/Min),11220.3,11127.81,10870.5,10910.16,10663.05,11081.91,10922.37,11140.65,11117.46,,,,,,,,,,,,,,,
07-01-19,MTOP1,Pre,28986.65,28865.04,28901.62,28874.45,28991.3,28948.66,28857.28,28866.39,29021.9,11223.75,10745.22,11058.88,184.2930211,1.666470936,Pass,1159,Q19270021.F1,,10000,15600,8090,12070,6,6
,,Post,25404.91,25227.48,25288.77,25153.02,25252.57,25207.41,25121.43,25189.51,25291.55,,,,,,,,,,,,,,,
,,ER(Å/Min),10745.22,10912.68,10838.55,11164.29,11216.19,11223.75,11207.55,11030.64,11191.05,,,,,,,,,,,,,,,
07-05-19,MTOP1,Pre,29204.56,29082.7,29096.46,29101.77,29204.92,29166.7,29064.15,29097.29,29212.39,11033.37,10461.24,10772.69667,181.9879625,1.689344536,Pass,1159,Q19270111.F1,,10000,15600,8090,12070,6,6
,,Post,25717.48,25526.87,25584.06,25483.43,25577.15,25488.91,25446.1,25494.22,25594.63,,,,,,,,,,,,,,,
,,ER(Å/Min),10461.24,10667.49,10537.2,10855.02,10883.31,11033.37,10854.15,10809.21,10853.28,,,,,,,,,,,,,,,
07-09-19,MTOP1,Pre,29177,29045,29054,29049,29197,29174,29057,29044,29158,12030,11322,11686.33333,230.0342366,1.968403861,Pass,1340,Q19280056.F1,,10000,15600,8090,12070,6,6
,,Post,25403,25209,25234,25116,25233,25164,25106,25175,25256,,,,,,,,,,,,,,,
,,ER(Å/Min),11322,11508,11460,11799,11892,12030,11853,11607,11706,,,,,,,,,,,,,,,
07-11-19,MTOP1,Pre,29130.3,29014.28,29003.75,28993.72,29095.69,29127.9,29003.86,28978.01,29121.42,11574.33,10931.76,11230.57,192.6056763,1.715012473,Pass,121,,,10000,15600,8090,12070,6,6
,,Post,25486.38,25283.81,25300.73,25213.06,25352.6,25269.79,25195.85,25248.26,25426.74,,,,,,,,,,,,,,,
,,ER(Å/Min),10931.76,11191.41,11109.06,11341.98,11229.27,11574.33,11424.03,11189.25,11084.04,,,,,,,,,,,,,,,
07/15/2019,MTOP1,Pre,29119.33,29038.59,29087.32,29041.42,29172.58,29129.93,29043.98,29012.83,29127.35,12114.42,11737.53,11966.77,121.584392,1.016016786,Pass,1335,Q19290025.F1,,10000,15600,8090,12070,6,6
,,Post,25141.71,25029.93,25102.86,25028.95,25233.42,25109.63,25005.84,25005.84,25214.84,,,,,,,,,,,,,,,
,,ER(Å/Min),11932.86,12025.98,11953.38,12037.41,11817.48,12060.9,12114.42,12020.97,11737.53,,,,,,,,,,,,,,,
07/23/2019,MTOP1,Pre,29087.2,28961.38,28946.61,28942.82,29062.42,29055.88,28953.82,28934.86,29061.7,11466.42,10761.57,11033.07,220.6663969,2.00004529,Pass,1340,Q19300048.F1,,10000,15600,8090,12070,6,6
,,Post,25500.01,25316.29,25336.94,25249.3,25336.99,25233.74,25219.01,25292.47,25422.73,,,,,,,,,,,,,,,
,,ER(Å/Min),10761.57,10935.27,10829.01,11080.56,11176.29,11466.42,11204.43,10927.17,10916.91,,,,,,,,,,,,,,,
07/27/2019,MTOP1,Pre,29046.41,28936,28941.69,28937.2,29089.94,29058.55,28931.56,28913.41,29036.89,12185.85,11180.37,11698.51,314.3318732,2.68693939,Pass,1340,Q19300108.F1,,10000,15600,8090,12070,6,6
,,Post,25319.62,25104.49,25153.69,24986.06,25027.99,25069.83,24982.88,25041.49,25110.07,,,,,,,,,,,,,,,
,,ER(Å/Min),11180.37,11494.53,11364,11853.42,12185.85,11966.16,11846.04,11615.76,11780.46,,,,,,,,,,,,,,,
07/31/2019,MTOP1,Pre,29032.37,28971.5,28834.59,28916.13,28997.23,29051.81,28905.42,28897.94,29082.78,12490.2,11566.2,12106.30667,290.5268602,2.399797628,Pass,1159,Q19310072.F1,,10000,15600,8090,12070,6,6
,,Post,25176.97,24945.76,24890.84,24803.75,24886.78,24888.41,24830.74,24925.76,25021.84,,,,,,,,,,,,,,,
,,ER(Å/Min),11566.2,12077.22,11831.25,12337.14,12331.35,12490.2,12224.04,11916.54,12182.82,,,,,,,,,,,,,,,
08-04-19,MTOP1,Pre,26649.35,26632.88,26718.19,26597.97,26570.36,26637.57,26604.27,26582.94,26632.54,12258.69,11167.41,11600.09333,359.4816511,3.098954817,Pass,74,Q19320004.F1,,10000,15600,8090,12070,6,6
,,Post,22844.02,22872.9,22995.72,22703.83,22484.13,22610.27,22755.92,22775.64,22783.36,,,,,,,,,,,,,,,
,,ER(Å/Min),11415.99,11279.94,11167.41,11682.42,12258.69,12081.9,11545.05,11421.9,11547.54,,,,,,,,,,,,,,,
08-10-19,MTOP1,Pre,28979.8,28854.09,28858.06,28846.94,28977.3,28966.31,28857.62,28827.01,28954.51,11675.22,10888.11,11322.68333,231.4609104,2.044223119,Pass,1340/1335,Q19320113.F1,,10000,15600,8090,12070,6,6
,,Post,25350.43,25114.77,25134.28,25013.56,25085.56,25137.29,25046.74,25055.88,25215.08,,,,,,,,,,,,,,,
,,ER(Å/Min),10888.11,11217.96,11171.34,11500.14,11675.22,11487.06,11432.64,11313.39,11218.29,,,,,,,,,,,,,,,
08/14/2019,MTOP1,Pre,28952.94,28815.27,28827.37,28823.81,28932.42,28908.03,28803.81,28830.55,28943.97,11652.54,11091.81,11416.46333,172.6357395,1.512164796,Pass,1159,Q19330052.F1,,10000,15600,8090,12070,6,6
,,Post,25142.68,24977.63,25074.26,25039.74,25235.15,25105.44,24994.66,24959.43,25059.79,,,,,,,,,,,,,,,
